call_number,title,author,status,language,location,category
b1-5_04931_67914_SZ_de_1,Österreichische Bundesverfassungsgesetze,Dr. Felix Ermacora,대출 가능,DE,B1-5,사회과학
b1-5_08929_01673_SZ_de_1,Strafgesetzbuch,Dr. Heinrich Schöller,대출 가능,DE,B1-5,사회과학
b1-5_27120_34945_SZ_de_1,Die Vierte Industrielle Revolution,Klaus Schwab,대출 가능,DE,B1-5,사회과학
b1-5_47307_64908_SZ_de_1,Theorie des kommunikativen Handelns Band 1 Handlungsrationalität und gesellschaftliche Rationalisierung Suhrkamp,Jürgen Habermas,대출 가능,DE,B1-5,사회과학
b1-5_78824_86956_G_de_1,Zur politischen Ikonologie des gewaltsamen Todes,Reinhard Koselleck,대출 가능,DE,B1-5,역사
b1-5_34823_20873_SZ_de_1,Signale des Körpers,Vera F. Birkenbihl,대출 가능,DE,B1-5,사회과학
b1-5_82673_08718_S_de_1,Einführung in die Geologie Europas,Reinhard Schoenenberg,대출 가능,DE,B1-5,기타
b1-5_13337_36334_SZ_de_1,Zivilprozessgesetze 2. Auflage,Dr. Rudolf Stohanzl,대출 가능,DE,B1-5,사회과학
b1-5_27335_22605_SZ_de_1,idF Finanzstrafgesetz Nov 1975,"Harich, Kropftisch",대출 가능,DE,B1-5,사회과학
b1-5_30850_26445_SZ_de_1,Kraftfahrgesetz idF der 1.-4. Novelle,Dr. Friedrich Grubmann,대출 가능,DE,B1-5,사회과학
b1-5_54887_73605_SZ_de_1,ZustellrechtsanpassungsG Europäisches Übereinkommen,Dr. Klaus Berchtold,대출 가능,DE,B1-5,사회과학
b1-5_61693_86070_SZ_de_1,Strafprozeßordnung 1975,"Foregger, Serini",대출 가능,DE,B1-5,사회과학
b1-5_71118_86070_SOZIAL과학_de_1,Strafprozeßordnung,"Foregger, Serini",대출 가능,DE,B1-5,Sozial과학
b1-5_77334_00797_SZ_de_1,Gesetz über Gesellschaften mit beschränkter Haftung idF GmbH Nov 1980,Fritz Schoenherr,대출 가능,DE,B1-5,사회과학
b1-5_47178_88286_SZ_de_1,Bauern-SozialversicherungsG,"Fuerboeck, Teschner",대출 가능,DE,B1-5,사회과학
b1-5_11394_08142_SZ_de_1,Unterhaltsvorschußgesetz,"Ent, Hopf",대출 가능,DE,B1-5,사회과학
b1-5_90899_86070_SZ_de_1,Strafgesetzbuch 6. Auflage,"Foregger, Serini",대출 가능,DE,B1-5,사회과학
b1-5_53584_21561_SZ_de_1,Gewerbliches SozialversicherungsG,Teschner,대출 가능,DE,B1-5,사회과학
b1-5_46752_35691_SZ_de_1,BG vom 12.6.81 über die Presse und andere publizistische Medien,Egmont Foregger,대출 가능,DE,B1-5,사회과학
b1-5_99271_73310_SZ_de_1,Das Weltbild des Kapitalismus,Otto Bauer,대출 가능,DE,B1-5,사회과학
b1-5_21831_25569_S_de_1,Musikzeitschrift - O-Töne,Marion Diederichs Lafite,대출 가능,DE,B1-5,기타
b1-5_20566_25569_S_de_1,Musikzeitschrift - vom österreichischen,Marion Diederichs Lafite,대출 가능,DE,B1-5,기타
b1-5_32262_69257_SZ_de_1,Generation Europa,Ursula Plassnik,대출 가능,DE,B1-5,사회과학
b1-5_79171_34680_SZ_de_1,Stipendien Studien in Österreich 2003/04,Dr. Felix Wilcek,대출 가능,DE,B1-5,사회과학
b1-5_98107_10493_SZ_en_1,Report of the Austrian Federal Ministry for Foreign Affairs,Federal Ministry for Foreign Affairs,대출 가능,EN,B1-5,사회과학
b1-5_22898_87319_SZ_de_1,Außenpolitischer Bericht,Bundesministerium für auswärtige Angelegenheiten,대출 가능,DE,B1-5,사회과학
b1-5_27601_10493_SZ_en_1,Austrian foreign policy yearbook,Federal Ministry for Foreign Affairs,대출 가능,EN,B1-5,사회과학
b1-5_37308_62803_SZ_de_1,Tatsachen und Zahlen,Bundespressedienst,대출 가능,DE,B1-5,사회과학
b1-5_27247_10332_SZ_en_1,Facts and Figures,Federal Press service,대출 가능,EN,B1-5,사회과학
b1-5_59831_08622_G_de_1,Der Herrenstand in Oberösterreich,Peter Feldbauer,대출 가능,DE,B1-5,역사
b1-5_00906_48612_G_de_1,Österreichs Aristokratie im Vormärz,Hannes Stekl,대출 가능,DE,B1-5,역사
b1-5_93071_54644_G_de_1,Österreichisches Montanwesen,Michael Mitterauer,대출 가능,DE,B1-5,역사
b1-5_43922_08622_G_de_1,Herrschaftsstruktur und Ständebildung 1,Peter Feldbauer,대출 가능,DE,B1-5,역사
b1-5_76478_29408_SZ_de_1,Wirtschaftspolitik und Arbeitsmarkt,Hermann Kellenbenz,대출 가능,DE,B1-5,사회과학
b1-5_54452_82277_G_de_1,Herrschaftsstruktur und Ständebildung 2,Herbert Knitler,대출 가능,DE,B1-5,역사
b1-5_14497_77399_G_de_1,Herrschaftsstruktur und Ständebildung 3,Ernst Bruckmüller,대출 가능,DE,B1-5,역사
b9-4_03352_64700_L_kr_1,유리알유희,헤르만 헤세,대출 가능,KR,B9-4,문학
b9-4_66215_35007_L_kr_1,서구의 몰락 1,오스발트 슈펭글러,대출 가능,KR,B9-4,문학
b9-4_57970_35007_L_kr_1,서구의 몰락 2,오스발트 슈펭글러,대출 가능,KR,B9-4,문학
b9-4_70927_35007_L_kr_1,서구의 몰락 3,오스발트 슈펭글러,대출 가능,KR,B9-4,문학
b9-4_07642_82987_G_kr_1,서양미술사,E.H.곰브리치,대출 가능,KR,B9-4,역사
b9-4_75779_32799_L_kr_1,양철북,권터 그라스,대출 가능,KR,B9-4,문학
b9-4_75779_13766_L_kr_1,양철북,G.그라스,대출 가능,KR,B9-4,문학
b9-4_54182_87231_G_kr_1,나의 투쟁 상,아돌프 히트러,대출 가능,KR,B9-4,역사
b9-4_99031_87231_G_kr_1,나의 투쟁 하,아돌프 히트러,대출 가능,KR,B9-4,역사
b9-4_87330_23001_L_kr_1,셰익스피어 비극론,A.C. 브라드리,대출 가능,KR,B9-4,문학
b9-4_75441_54771_L_kr_1,"명상록,행복론","M.아울렐리우스,L.세네카",대출 가능,KR,B9-4,문학
b9-4_79311_68347_SZ_kr_1,독일사회소설론,오한진,대출 가능,KR,B9-4,사회과학
b9-4_48838_78991_SZ_kr_1,독일 민법전,양창선,대출 가능,KR,B9-4,사회과학
b9-4_56252_30219_G_kr_1,러시아 혁명사,조영명,대출 가능,KR,B9-4,역사
b9-4_40810_89169_L_kr_1,러시아 문학사,"이철, 이중선, 장슬",대출 가능,KR,B9-4,문학
b9-4_94311_51425_SZ_kr_1,유토피아,토마스 모어,대출 가능,KR,B9-4,사회과학
b9-4_54231_07462_SP_kr_1,라틴어 문법,프레드릭 M.휠록,대출 가능,KR,B9-4,어학
b9-4_16779_34052_L_kr_1,독일 문학의 전통,홍경호,대출 가능,KR,B9-4,문학
b9-4_14327_45726_L_kr_1,통일 독일의 문화와 예술,Renate Luscher,대출 가능,KR,B9-4,문학
b9-4_08701_26793_SZ_kr_1,독일 국민에게 고함,Johann Gottlieb Fichte,대출 가능,KR,B9-4,사회과학
b9-4_80716_64908_SZ_kr_1,인식과 관심,Jürgen Habermas,대출 가능,KR,B9-4,사회과학
b9-4_31084_63020_L_kr_1,"니체, 사르트르, 프로이트, 키르케고르","Van Riessen, Siestse Ulbe Zuidema, Rousas John",대출 가능,KR,B9-4,문학
b9-4_70008_94994_L_kr_1,소설의 이론,Georg Lukács,대출 가능,KR,B9-4,문학
b9-4_00066_20321_SZ_kr_1,근대 독일 철학,Josef Speck,대출 가능,KR,B9-4,사회과학
b9-4_10199_68347_L_kr_1,독일 사회 소설론,오한진,대출 가능,KR,B9-4,문학
b9-4_97120_11428_L_kr_1,서양 문학의 배경,"Rod W. Horton, Vincent F. Hopper",대출 가능,KR,B9-4,문학
b9-4_93122_42670_L_kr_1,괴테와 동양 사상,김윤섭,대출 가능,KR,B9-4,문학
b9-4_80588_77609_L_kr_1,"에커만, 괴테와의 대화",지명열,대출 가능,KR,B9-4,문학
b9-4_18003_68347_L_kr_1,독일 교양 소설 연구,오한진,대출 가능,KR,B9-4,문학
b9-4_99162_68882_L_kr_1,괴테와 독일 고전주의,박찬기,대출 가능,KR,B9-4,문학
b9-4_56861_81400_L_kr_1,서양 문학의 흐름,김승옥,대출 가능,KR,B9-4,문학
b9-4_60854_36817_L_kr_1,프랑스 혁명과 독일 문학,"안삼환, 임정택",대출 가능,KR,B9-4,문학
b9-4_90206_23765_L_kr_1,괴테의 파우스트와 그 문학 세계 1,강두식,대출 가능,KR,B9-4,문학
b9-4_81844_48132_L_kr_1,문학과 신화,"김병옥, 김영일, 김진국, 최정무",대출 가능,KR,B9-4,문학
b9-4_80962_38494_SZ_kr_1,성과 성격,Otto Weiniger,대출 가능,KR,B9-4,사회과학
c11-0_00611_92544_L_de_1,Rhone Saga,Pierre Imhasly,대출 가능,DE,C11-0,문학
c11-0_60466_50767_L_de_1,Lulu,Albn Berg,대출 가능,DE,C11-0,문학
c11-0_58084_70674_L_de_1,Diebe,Dea Loher ,대출 가능,DE,C11-0,문학
c11-0_99678_03800_L_kr_1,초기 한국연극학의 반성적 고찰과 새로운 조명,한국연극학회,대출 가능,KR,C11-0,문학
c11-0_08067_17238_L_kr_1,"예술, 치료, 윤리",한국연극예술치료학회,대출 가능,KR,C11-0,문학
c11-0_82482_75879_L_kr_1,포스트코로나시대 예술의 가치와 미래,한국외국어대학교 서양어대학,대출 가능,KR,C11-0,문학
c11-0_63620_78961_L_kr_1,포스트드라마 비판과 드라마의 귀환,한국드라마학회,대출 가능,KR,C11-0,문학
c11-0_84466_39749_S_kr_1,한국동서비교문학학회&세계문학비교학회 2016년 가을 공동학술대회 동.서.세계: 문학과 문화의 충돌과 창발,한국동서비교문학학회&세계문학비교학회,대출 가능,KR,C11-0,기타
c11-0_84315_07410_L_kr_1,"문학연구 영역 확장론: 비교문학, 비교문화, 미디어문화 연구",차봉희,대출 가능,KR,C11-0,문학
c11-0_41526_20528_S_kr_1,장은수 교수님 ppt자료1(제목미상),장은수,대출 가능,KR,C11-0,기타
c11-0_14099_20528_S_kr_1,장은수 교수님 ppt자료2(제목미상),장은수,대출 가능,KR,C11-0,기타
c11-0_35511_02512_L_de_1,Globalisierung und Literatur,Prof. Dr. Monika SCHMITZ-EMANS,대출 가능,DE,C11-0,문학
c11-0_64832_72989_L_kr_1,"공연예술의 재활용을 위한 미학적, 환경적 접근",한국연극평론가협회,대출 가능,KR,C11-0,문학
c11-0_74449_49368_L_kr_1,뉴노멀 시대의 예술교육과 문화정책,"세계문화예술경영연구소, 세계문화예술경영전공",대출 가능,KR,C11-0,문학
c11-0_71801_65850_L_kr_1,"세계문학 속의 한국, 한국인",세계문학비교학회,대출 가능,KR,C11-0,문학
c11-0_01223_49097_S_kr_1,겨울학술대회 및 정기총회,한국독어독문학회,대출 가능,KR,C11-0,기타
c11-0_97436_91253_L_kr_1,텍스트로서 혹은 텍스트 속의 가족,"세계문학비교학회, 한국외국어대학교, 경상대학교 인문학연구소",대출 가능,KR,C11-0,문학
c11-0_38614_20595_L_kr_1,카프카와 현대문화,한국카프카학회,대출 가능,KR,C11-0,문학
c11-0_81069_03800_L_kr_1,"21세기 위험사회와 연극의 역할, 연극의 정치적 지형",한국연극학회,대출 가능,KR,C11-0,문학
c11-0_32684_65850_L_kr_1,세계문학과 문화융복합,세계문학비교학회,대출 가능,KR,C11-0,문학
c11-0_45557_65850_L_kr_1,세계문학에 나타난 폭력과 치유의 담론,세계문학비교학회,대출 가능,KR,C11-0,문학
c11-0_43518_48637_S_de_1,Das 23. internationale Sorak-Symposium 2017,"KGG, DAAD",대출 가능,DE,C11-0,기타
c11-0_07504_91691_L_kr_1,"연극, 사회, 정치","한국드라마학회, 세계문화계술경영연구소",대출 가능,KR,C11-0,문학
c11-0_81212_01605_L_kr_1,상호작용 미디어 속의 담론과 유희,HK 세미오시스 연구센터,대출 가능,KR,C11-0,문학
c11-0_66852_20323_L_kr_1,세계의 SF ,"세계문학비교학회, 한국외대 세계문화예술경영연구소/비교문학과",대출 가능,KR,C11-0,문학
c11-0_97168_78961_L_kr_1,"동시대 연극의 퍼포먼스 드라마투르기 ""이론, 실천 그리고 방법론'",한국드라마학회,대출 가능,KR,C11-0,문학
c11-0_45105_65850_L_kr_1,"현실, 정치, 문학적 상상",세계문학비교학회,대출 가능,KR,C11-0,문학
c11-0_28121_23088_S_en_1,"The post-pandemic era, welcome to the new humanity","ISBS, SEMIOSIS",대출 가능,EN,C11-0,기타
c11-0_96184_71104_S_kr_1,포스트노멀 시대의 독어독문학,"한국독어독문학회, 한국외국어대학교 독일어과",대출 가능,KR,C11-0,기타
c11-0_14393_66673_S_kr_1,포노사피엔스 연구계획 P.P.T.,한국외국어대학교 세계문화예술경영 연구소,대출 가능,KR,C11-0,기타
c11-0_51446_70437_S_kr_1,국제퍼포먼스학회(PSI Daegu) 드라마학회 협약서,"대구문화재단, 한국문화학회",대출 가능,KR,C11-0,기타
c11-0_29356_80342_SZ_kr_1,연극과 과학: 제 4차 산업 혁명 시대의 연극의 생태,"한국드라마학회, 부경대학교 인문사회과학연구소",대출 가능,KR,C11-0,사회과학
c11-1_84967_27457_L_de_1,Theodor Lessing Nachtkritiken,AHN/Kang,대출 가능,DE,C11-1,문학
c11-1_06679_98353_L_de_1,Ein ganz einfaches gepunktetes Kleid,Lee Hochol,대출 가능,DE,C11-1,문학
c11-1_97616_39140_L_de_1,Menschen aus dem Norden Menschen aus dem Süden,Ahn Do Hyun,대출 가능,DE,C11-1,문학
c11-1_07162_77161_L_de_1,Silberlachs,Lim Chul-Woo,대출 가능,DE,C11-1,문학
c11-1_78431_65788_L_de_1,Das rote Zimmer,Heinrich Mann,대출 가능,DE,C11-1,문학
c11-1_20931_07939_L_de_1,Die kleine Stadt,Manfred Kluge et al.,대출 가능,DE,C11-1,문학
c11-1_46243_37632_L_de_1,Hauptwerke der deutschen Literatur,Anika Keinz et al.,대출 가능,DE,C11-1,문학
c11-1_84775_83385_L_de_1,Kulturelle Übersetzungen,Michael Ludwig Müller,대출 가능,DE,C11-1,문학
c11-1_51528_65788_L_de_1,Berlin 1968,Heinrich Mann,대출 가능,DE,C11-1,문학
c11-1_81442_74409_L_de_1,Macht und Mensch,Hans Mayer,대출 가능,DE,C11-1,문학
c11-1_25118_90257_L_de_1,Erinnerung an Brecht,Gert Jonke,대출 가능,DE,C11-1,문학
c11-1_64398_62889_L_de_1,Gert Jonke Erwachen zum großen Schlafkrieg,Jürgen Mirow,대출 가능,DE,C11-1,문학
c11-2_32912_65788_G_de_1,Geschichte des Deutschen Volkes,Heinrich Mann,대출 가능,DE,C11-2,역사
c11-2_93017_06156_L_de_1,Flöten und Dolche,Suhrkamp,대출 가능,DE,C11-2,문학
c11-2_19808_65792_L_de_1,Gertrude Stein Ida,Gottried Keller,대출 가능,DE,C11-2,문학
c11-2_37858_64277_L_de_1,Romeo und Julia auf dem Dorfe,Felix et al.,대출 가능,DE,C11-2,문학
c11-2_40577_11408_L_de_1,Donauwalzer,Max von der Grün,대출 가능,DE,C11-2,문학
c11-2_00661_64277_L_de_1,Die Entscheidung,Felix et al.,대출 가능,DE,C11-2,문학
c11-2_06722_56593_L_de_1,Leipziger Allerlei,Josef Reding,대출 가능,DE,C11-2,문학
c11-2_16399_03567_L_de_1,Jerry lacht in Halrem,Yong-Sang Lyu,대출 가능,DE,C11-2,문학
c11-2_27985_32607_L_de_1,Lion Feuchtwanger und Indien,Nam Hui Kim,대출 가능,DE,C11-2,문학
c11-2_27453_51009_SP_de_1,Der Umgang mit deutschen Relativsätzen beim Dolmetschen ins Koreanische,Andreas Hepp,대출 가능,DE,C11-2,어학
c11-2_58724_29995_SP_de_1,Transkulturelle Kommunikation,Martin Grzimek,대출 가능,DE,C11-2,어학
c11-2_86068_65788_L_de_1,Das Austernfest,Heinrich Mann,대출 가능,DE,C11-2,문학
c11-2_53915_64272_G_de_1,Ein Zeitalter wird besichtigt,Johannes Below,대출 가능,DE,C11-2,역사
c11-2_22883_40780_S_kr_1,DEUTSCHE SCHULEN IN KOREA/한국내 독일 학교들,Karl Geiringer,대출 가능,KR,C11-2,기타
c11-2_92086_66715_G_de_1,Joseph Haydn,Chung Jin Kyu,대출 가능,DE,C11-2,역사
c11-2_36156_19340_L_de_1,Tanz der Worte,Julia Franck,대출 가능,DE,C11-2,문학
c11-2_95778_06808_L_de_1,Die Mittagsfrau,Monika Schmitz-Emans,대출 가능,DE,C11-2,문학
c11-2_00919_34085_L_de_1,"Die Literatur, die Bilder und das Unsichtbare",Münhlher et al.,대출 가능,DE,C11-2,문학
c11-2_82092_03315_L_de_1,Beiträge zur Dramatik Österreichs im 20. Jahrhundert,Anna Wimschneider,대출 가능,DE,C11-2,문학
c11-2_78894_54442_L_de_1,HERBSTMILCH,Yi Munyol,대출 가능,DE,C11-2,문학
c11-2_50790_60745_L_de_1,Der entstellte Held,Joachim Bauer ,대출 가능,DE,C11-2,문학
c11-3_26219_97860_S_de_1,Das Gedächtnis des Körpers,강두식 et al.,대출 가능,DE,C11-3,기타
c11-3_04153_35910_L_kr_1,"독일문학작품의 해석 1 <시, 희곡>",Ulrich Weisstein,대출 가능,KR,C11-3,문학
c11-3_07923_38340_L_kr_1,비교문학론,Francis Claudon et al.,대출 가능,KR,C11-3,문학
c11-3_40552_72293_L_kr_1,비교문학개요,Dr.Holmer Brochlos,대출 가능,KR,C11-3,문학
c11-3_22879_78961_L_kr_1,Koreanische Erzählungen Zweisprachige Ausgabe Koreanisch Deutsch 한독단편소설선,한국드라마학회,대출 가능,KR,C11-3,문학
c11-3_24533_07913_L_kr_1,장면 구성과 인물 창조를 위한 희곡 읽기,김승옥 et al.,대출 가능,KR,C11-3,문학
c11-3_77614_83515_L_kr_1,독일문학과 한국문학,임종대,대출 가능,KR,C11-3,문학
c11-3_15593_83515_SZ_kr_1,오스트리아의 역사와 문화 1,임종대,대출 가능,KR,C11-3,사회과학
c11-3_99797_10797_SZ_kr_1,오스트리아의 역사와 문화 2,Lothar Mikos,대출 가능,KR,C11-3,사회과학
c11-3_33030_35719_S_kr_1,Film- und Fernsehanalyse 영화와 텔레비전 분석 교과서,Henning Mankell,대출 가능,KR,C11-3,기타
c11-3_50168_74079_L_kr_1,빨간 리본,한국연극학회 (김기란 et al.),대출 가능,KR,C11-3,문학
c11-3_05888_91427_L_kr_1,한국 현대 연출가 연구 2,한국연극학회 (김미혜 et al.),대출 가능,KR,C11-3,문학
c11-3_84755_38946_L_kr_1,20세기 독일어권 연극,P. Van Tieghem,대출 가능,KR,C11-3,문학
c11-4_68470_85823_L_kr_1,비교문학,김광주,대출 가능,KR,C11-4,문학
c11-4_27482_89364_L_kr_1,현대독문학의이해(現代獨文學의 理解),이인웅,대출 가능,KR,C11-4,문학
c11-4_04984_10665_L_kr_1,현대 독일문학 비평,한국연극학회 편,대출 가능,KR,C11-4,문학
c11-4_25908_10665_L_kr_1,한국 현대 연출가 연구 1,한국연극학회 편,대출 가능,KR,C11-4,문학
c11-4_96791_44156_L_kr_1,퍼포먼스 드라마투르기,권철근,대출 가능,KR,C11-4,문학
c11-4_70394_68882_L_kr_1,도스토예프스키 장편소설 연구 -겸허와 오만의 인간학-,김욱동,대출 가능,KR,C11-4,문학
c11-4_16232_03035_SP_kr_1,번역과 한국의 근대,이영남,대출 가능,KR,C11-4,어학
c11-4_79755_31469_G_kr_1,푸코에게 역사의 문법을 배우다,송윤엽,대출 가능,KR,C11-4,역사
c11-4_19429_85124_L_kr_1,브레히트의 연극이론,삐에르 브뤼넬/끌로드 삐슈와/앙드레-미셸 루소,대출 가능,KR,C11-4,문학
c11-4_49843_68882_L_kr_1,비교문학이란 무엇인가,김욱동,대출 가능,KR,C11-4,문학
c11-4_97977_70381_G_kr_1,근대의 세 번역가,정혜연,대출 가능,KR,C11-4,역사
c11-4_37029_92544_SP_kr_1,통역학개론,Pierre Imhasly,대출 가능,KR,C11-4,어학
c2-0_38846_24774_SP_de_1,Unser tägliches LATEIN,Bernhard Kytzler et al.,대출 가능,DE,C2-0,어학
c2-0_93616_80927_S_la_1,Tusculum Lexikon,Wolfgang Buchwald et al.,대출 가능,LA,C2-0,기타
c2-0_08222_86730_G_de_1,Lexikon der antiken Mythen und Gestalten,Michael Grant et al.,대출 가능,DE,C2-0,역사
c2-0_57513_42568_G_de_1,Lexikon der griechischen Welt,Guy Rachet,대출 가능,DE,C2-0,역사
c2-0_08422_33515_G_de_1,Lexikon der römischen Welt,Jean-Claude Fredouille,대출 가능,DE,C2-0,역사
c2-0_13557_67245_SP_de_1,Althochdeutsches Wörterbuch,Rudolf Schützeichel,대출 가능,DE,C2-0,어학
c2-0_40938_04716_S_de_1,Lexikon der Religionen,Franz König,대출 가능,DE,C2-0,기타
c2-0_71819_87463_L_de_1,Lexikon der antiken Literatur,Rainer Nickel,대출 가능,DE,C2-0,문학
c2-0_70089_83061_G_de_1,Reclams Lexikon der Päpste,John Norman Davidson Kelly (J.N.D. Kelly),대출 가능,DE,C2-0,역사
c2-0_82071_01300_L_de_1,Lexikon deutschsprachiger Schriftsteller,Kurt Böttcher,대출 가능,DE,C2-0,문학
c2-0_59969_64281_SP_de_1,Etymologisches Wörterbuch der deutschen Sprache,Friedrich Kluge,대출 가능,DE,C2-0,어학
c2-0_36158_84230_SP_de_1,Wörterbuch der Deutschen Sprache,Joachim Heinrich Campe,대출 가능,DE,C2-0,어학
c2-0_31555_31220_L_de_1,Fischer Goethe-Wortschatz,Prof. Paul Fischer,대출 가능,DE,C2-0,문학
c2-0_45205_81218_L_de_1,Lexikon der Goethe Zitate,Richard Dobel,대출 가능,DE,C2-0,문학
c2-0_13987_66605_G_de_1,Lexikon der Abendländischen Mythologie,Otto Holzapfel,대출 가능,DE,C2-0,역사
c2-0_58690_91311_L_de_1,Lexikon der Weltliteratur,Gero von Wilpert,대출 가능,DE,C2-0,문학
c2-0_41833_40743_SP_de_1,Tedesco - Italiano,Vladimiro Macchi,대출 가능,DE,C2-0,어학
c2-1_67437_60346_L_de_1,Ovid für Liebende,Ruth und Michael von Albrecht,대출 가능,DE,C2-1,문학
c2-1_45660_37640_L_la_1,Emblematium Libellus,Andreas Alciatus,대출 가능,LA,C2-1,문학
c2-1_23381_68766_L_de_1,Mythos Ikarus,Achim Aurhammer und Dieter Martin,대출 가능,DE,C2-1,문학
c2-1_36367_30570_L_de_1,Deutschland. Ein Märchen,Wolf Biermann,대출 가능,DE,C2-1,문학
c2-1_20192_70989_L_de_1,Die Drahtharfe,Hans Bender,대출 가능,DE,C2-1,문학
c2-1_08773_04610_L_de_1,Spiele ohne Ende Erzählungen aus hundert Jahren,Giovanni Boccaccio,대출 가능,DE,C2-1,문학
c2-1_55907_36640_L_de_1,Das Decameron,Heinrich Böll,대출 가능,DE,C2-1,문학
c2-1_04644_36640_L_de_1,Das Brot der frühen Jahre Ende einer Dienstfahrt,Heinrich Böll,대출 가능,DE,C2-1,문학
c2-1_22179_36640_L_de_1,Die verlorene Ehre der Katharina Blum,Heinrich Böll,대출 가능,DE,C2-1,문학
c2-1_40092_36640_L_de_1,Irisches Tagebuch,Heinrich Böll,대출 가능,DE,C2-1,문학
c2-1_17428_36640_L_de_1,"Wanderer, kommst du nach Spa",Heinrich Böll,대출 가능,DE,C2-1,문학
c2-1_96953_36640_L_de_1,"Wo warst du, Adam?",Heinrich Böll,대출 가능,DE,C2-1,문학
c2-1_53558_10639_L_de_1,Und sagte kein einziges Wort. Haus ohne Hüter. Das Brot der frühen Jahre,Bertolt Brecht,대출 가능,DE,C2-1,문학
c2-1_38862_10639_L_de_1,"Der böse Baal der asoziale Texte, Varianten, Materialien",Bertolt Brecht,대출 가능,DE,C2-1,문학
c2-1_40646_10639_L_de_1,Gedichte,Bertolt Brecht,대출 가능,DE,C2-1,문학
c2-1_46507_93721_L_de_1,Liebesgedichte,Georg Büchner,대출 가능,DE,C2-1,문학
c2-1_28222_93721_L_de_1,Werke und Briefe,Georg Büchner,대출 가능,DE,C2-1,문학
c2-1_53148_12853_L_de_1,Dichtungen,Giacomo Casanova,대출 가능,DE,C2-1,문학
c2-1_34194_05916_L_en_1,Die Geschichte meines Lebens,James M. Cain,대출 가능,EN,C2-1,문학
c2-1_64297_27590_L_de_1,Serenade in Mexiko,Caesar,대출 가능,DE,C2-1,문학
c2-1_12571_27590_G_de_1,Bellum Gallicum Wortkunde und Kommentar 1. Heft: Buch I - IV,Caesar,대출 가능,DE,C2-1,역사
c2-1_62791_39405_G_de_1,Bellum Gallicum Wortkunde und Kommentar 2. Heft: Buch V-VII,Friedrich Dürrenmatt,대출 가능,DE,C2-1,역사
c2-1_49311_41832_L_de_1,Die Erde ist zu schön,Alfred Döblin,대출 가능,DE,C2-1,문학
