call_number,title,author,status,language,location,category
c16-1_56138_60144_L_de_1,"Aus dem Leben eines Taugenichts, und Gedichte",Joseph von Eichendorff,AVAILABLE,DE,C16-1,문학
c16-1_39649_88642_L_de_1,Gedichte Hyperion,Friedrich Hölderlin,AVAILABLE,DE,C16-1,문학
c16-1_63491_50731_L_de_1,"Maria Magdalena, Agnes Bernauer",Friedrich Hebbel,AVAILABLE,DE,C16-1,문학
c16-1_21042_70989_L_de_1,Eine Sache wie die Liebe,Hans Bender,AVAILABLE,DE,C16-1,문학
c16-1_20628_51993_L_de_1,"Gedichte, Die Judenbuche",Annette von Droste-Hülshoff,AVAILABLE,DE,C16-1,문학
c16-1_12834_72487_L_de_1,"Immensee, und andere Novellen",Theodor Storm,AVAILABLE,DE,C16-1,문학
c16-1_68310_30181_L_de_1,"Aus meinem Leben Dichtung und Wahrheit, III. Und IV. Teil",Goethe,AVAILABLE,DE,C16-1,문학
c16-1_85047_30181_L_de_1,"Faust, Erster und zweiter Teil",Goethe,AVAILABLE,DE,C16-1,문학
c16-1_38390_30181_L_de_1,"Aus meinem Leben Dichtung und Wahrheit, I. Und II. Teil",Goethe,AVAILABLE,DE,C16-1,문학
c16-1_22179_36640_G_de_1,Die verlorene Ehre der Katharina Blum,Heinrich Böll,AVAILABLE,DE,C16-1,역사
c16-1_22179_36640_G_de_2,Die verlorene Ehre der Katharina Blum,Heinrich Böll,AVAILABLE,DE,C16-1,역사
c16-1_07060_93456_L_de_1,Simultan Erzählungen,Ingeborg Bachman,AVAILABLE,DE,C16-1,문학
c16-1_21062_43475_L_de_1,Ich und meine Schwester Klara,Dimiter Inkiow,AVAILABLE,DE,C16-1,문학
c16-1_81101_26687_L_de_1,"Zorn, Zeit und Ewigkeit Erzählungen",Werner Bergengruen,AVAILABLE,DE,C16-1,문학
c16-1_94610_33284_L_de_1,Phantastische Nacht,Stefan Zweig,AVAILABLE,DE,C16-1,문학
c16-1_84896_04916_L_de_1,Die Langerudkinder,Marie Hamsun,AVAILABLE,DE,C16-1,문학
c16-1_60564_87631_L_de_1,Vorsicht Spione!,Sesyle Joslin,AVAILABLE,DE,C16-1,문학
c16-1_70793_28426_L_de_1,Das Pferdemädchen,Alfred Wellm,AVAILABLE,DE,C16-1,문학
c16-1_78083_79800_SZ_de_1,Das Stuttgarter Hutzelmännlein,Eduard Mörike,AVAILABLE,DE,C16-1,사회과학
c16-1_77692_91573_L_de_1,"Die große Halunkenpostile, Songs Balladen Moritaten",Frity Graßhoff,AVAILABLE,DE,C16-1,문학
c16-1_13581_36640_L_de_1,Gruppenbild mit Dame Roman,Heinrich Böll,AVAILABLE,DE,C16-1,문학
c16-1_72687_36640_L_de_1,Der Zug war pünktlich,Heinrich Böll,AVAILABLE,DE,C16-1,문학
c16-1_43008_11729_L_de_1,Der heimliche Teilhaber,Joseph Conrad,AVAILABLE,DE,C16-1,문학
c16-1_02790_00295_SZ_de_1,Märchen,Hermann Hesse,AVAILABLE,DE,C16-1,사회과학
c16-1_20897_74611_L_de_1,"Deutschland erzählt, von Johann Wolfgang von Goethe bis Ludwig Tieck",Benno von Wiese,AVAILABLE,DE,C16-1,문학
c16-1_04076_74611_L_de_1,"Deutschland erzählt, von Georg Büchner bis Gerhart Hauptmann",Benno von Wiese,AVAILABLE,DE,C16-1,문학
c16-3_61182_08333_L_en_1,THE TERROR OF ART - Kafka and Modern Literature,Martin Greenberg,AVAILABLE,EN,C16-3,문학
c16-3_00802_35910_G_de_1,Max Frisch - GERMANY,ULRICH WEISSTEIN,AVAILABLE,DE,C16-3,역사
c16-3_02583_37177_L_de_1,Lied der Jahre - Gedichte,Rudolf Hagelstange,AVAILABLE,DE,C16-3,문학
c16-3_80533_66773_G_de_1,Briefe an einen jungen Deutschen,Heinrich Kronstein,AVAILABLE,DE,C16-3,역사
c16-3_54276_85469_G_de_1,Adolf Hitler,HELMUT HEIBER,AVAILABLE,DE,C16-3,역사
c16-3_67173_68347_SP_kr_1,독일문학과 세계문학 1 - Germanistik und Weltliteratur,오한진,AVAILABLE,KR,C16-3,어학
c16-3_99615_68347_SP_kr_1,독일문학과 세계문학 2 - Germanistik und Weltliteratur,오한진,AVAILABLE,KR,C16-3,어학
c16-3_36167_68347_SP_kr_1,독일문학과 세계문학 3 - Germanistik und Weltliteratur,오한진,AVAILABLE,KR,C16-3,어학
c16-3_26727_99767_L_kr_1,아픔의 시인 하인리히 하이네,吳漢鎭(오한진),AVAILABLE,KR,C16-3,문학
c16-3_39440_99767_L_kr_1,獨逸社會小說論 (독일사회소설론),吳漢鎭(오한진),AVAILABLE,KR,C16-3,문학
c16-3_00475_99767_L_kr_2,하이네 硏究 (연구),吳漢鎭(오한진),AVAILABLE,KR,C16-3,문학
c16-3_07973_37835_L_kr_1,獨逸文學史 (독일문학사) - DEUTSCHE LITERATUR GESCHICHTE in Grundzügen,Bruno Boesch,AVAILABLE,KR,C16-3,문학
c16-3_68853_18991_L_kr_1,獨逸古典主義의 文學史的 研究,朴贊機(박찬기),AVAILABLE,KR,C16-3,문학
c16-3_09663_70329_SP_kr_1,韓獨文學比較研究 I (한독문학비교연구 I) - 1920 年代 까지 獨逸文學의 影響을 中心으로 (1920년대까지 독일문학의 영향을 중심으로),"李裕榮(이유영), 金澤東(김택동), 李在銑(이재선)",AVAILABLE,KR,C16-3,어학
c16-3_16003_25136_L_kr_1,獨逸文藝學槪論 (독일문예학개론) - 原理 와 方法論 (원리와 방법론),李裕榮(이유영),AVAILABLE,KR,C16-3,문학
c16-3_87267_56786_L_kr_1,獨逸浪漫主義研究 (독보적 낭만주의 연구),池明烈(지명렬),AVAILABLE,KR,C16-3,문학
c15-6_39112_33284_L_de_1,Sternstunden der Menschheit,Stefan Zweig,AVAILABLE,DE,C15-6,문학
c15-6_64013_59021_L_de_1,Variationen über einen Lieblingsdichter,Helmut Bode,AVAILABLE,DE,C15-6,문학
c15-6_60724_95308_L_de_1,Wir heißen euch hoffen,Johannes Mario Simmel,AVAILABLE,DE,C15-6,문학
c15-6_74999_33284_L_de_1,Baummeister der Welt,Stefan Zweig,AVAILABLE,DE,C15-6,문학
c15-6_61206_33284_L_de_1,Meisternovellen,Stefan Zweig,AVAILABLE,DE,C15-6,문학
c15-6_94585_51744_L_de_1,Meister Erzählungen,Arthur Schnitzler,AVAILABLE,DE,C15-6,문학
c15-6_18805_90444_G_de_1,Die Weimarer Republik 1918-1933,"Bracher, Funke, Jacobsen",AVAILABLE,DE,C15-6,역사
c15-6_75104_31664_G_de_1,Deutschland im 19. Jahrhundert,Manfred Görtemaker,AVAILABLE,DE,C15-6,역사
c15-6_19794_14574_L_kr_1,미늘의 끝,안정효,AVAILABLE,KR,C15-6,문학
c15-6_43269_41903_SP_kr_1,한국문학통사 4,조동일,AVAILABLE,KR,C15-6,어학
c16-4_48080_74121_L_de_1,Gitarrenbuch der Liedermacher,Peter Bursch,AVAILABLE,DE,C16-4,문학
c16-4_83627_21697_SZ_de_1,Fit fürs Zertifikat Deutsch - Tipps und Übungen,"Sabine Dinsel, Monika Reimann",AVAILABLE,DE,C16-4,사회과학
c16-4_83627_21697_SZ_de_2,Fit fürs Zertifikat Deutsch - Tipps und Übungen,"Sabine Dinsel, Monika Reimann",AVAILABLE,DE,C16-4,사회과학
c16-4_13088_20673_SZ_de_1,Fit für den TestDaF - Tipps und Übungen,Jörg Roche,AVAILABLE,DE,C16-4,사회과학
c16-4_13088_20673_SZ_de_2,Fit für den TestDaF - Tipps und Übungen,Jörg Roche,AVAILABLE,DE,C16-4,사회과학
c16-4_30185_96098_SZ_de_1,Fit fürs Goethe-Zertifikat A1 - Start Deutsch 1,"Johannes Gerbes, Frauke van der Werff",AVAILABLE,DE,C16-4,사회과학
c16-4_30185_96098_SZ_de_2,Fit fürs Goethe-Zertifikat A1 - Start Deutsch 1,"Johannes Gerbes, Frauke van der Werff",AVAILABLE,DE,C16-4,사회과학
c16-4_84646_96098_SZ_de_1,Fit fürs Zertifikat B1 - Deutschprüfung für Jugendliche,"Johannes Gerbes, Frauke van der Werff",AVAILABLE,DE,C16-4,사회과학
c16-4_84646_96098_SZ_de_2,Fit fürs Zertifikat B1 - Deutschprüfung für Jugendliche,"Johannes Gerbes, Frauke van der Werff",AVAILABLE,DE,C16-4,사회과학
c16-4_47528_46973_SZ_de_1,Fit fürs Goethe-Zertifikat B2 - Deutschprüfung für Erwachsene,"Heide Stiebeler, Frauke van der Werff",AVAILABLE,DE,C16-4,사회과학
c16-4_47528_46973_SZ_de_2,Fit fürs Goethe-Zertifikat B2 - Deutschprüfung für Erwachsene,"Heide Stiebeler, Frauke van der Werff",AVAILABLE,DE,C16-4,사회과학
c16-1_99837_26909_L_de_1,MODERNE ERZÄHLER 3,"Hans Bender, Werner Bergengruen, Heinrich Böll, Wolfgang Borchert, Friedrich Dürrenmatt, Paul Ernst, Gerd Gaiser, Franz Kafka, Wilhelm Schäfer",AVAILABLE,DE,C16-1,문학
c16-1_47882_31951_L_de_1,MODERNE ERZÄHLER 5,"Gerd Gaiser, Friedrich Georg Jünger, Horst Lange, Ernst Wiechert",AVAILABLE,DE,C16-1,문학
c16-1_62948_92491_L_de_1,MODERNE ERZÄHLER 7,"Hans Franck, Gottfried Kölwel, Josef Leitgeb, Emil Strauß",AVAILABLE,DE,C16-1,문학
c16-1_55309_55763_L_de_1,MODERNE ERZÄHLER 9,"Gerd Gaiser, Siegfried Lenz, Wolfdietrich Schnurre, Günter Spang",AVAILABLE,DE,C16-1,문학
c16-1_29596_29884_L_de_1,MODERNE ERZÄHLER 12,"Wilhelm Lehmann, August Winnig, Hans Leip, Otto Brües, Wilhelm Dieß, Richard Gäng, Walter Meckuer",AVAILABLE,DE,C16-1,문학
c16-1_39951_50234_L_de_1,MODERNE ERZÄHLER 13,"Alfred Berndt, Hans Georg Brenner, Bertolt Brecht, Siegfried Lenz, Wolfdietrich Schnurre, Heimito von Doderer",AVAILABLE,DE,C16-1,문학
c16-1_25413_21139_L_de_1,MODERNE ERZÄHLER 14,"Werner Bergengruen, Heinrich Böll, Wolfgang Borchert, Bert Brecht, Kurt Kusenberg, Wolfgang Hildesheimer, Wilhelm Schäfer, Kurt Kluge, Thomas Mann",AVAILABLE,DE,C16-1,문학
c16-1_06969_27867_L_de_1,MODERNE ERZÄHLER 17,"Hans Bender, Werner Bergengruen, Georg Britting, Gerd Gaiser, Luise Rinser, Thomas Mann, Wilhelm Schäfer, Theodor Weißenborn",AVAILABLE,DE,C16-1,문학
c16-1_86947_61830_L_de_1,Thomas Mann - 1875/1975,"Beatrix Bludau, Eckhard Heftrich, Helmut Koopmann",AVAILABLE,DE,C16-1,문학
c16-1_69345_17077_L_de_1,COLLOQUIA GERMANICA - Internationale Zeitschrift für germanische Sprach- und Literaturwissenschaft,"Paul Stapf, von Bernd Kratz",AVAILABLE,DE,C16-1,문학
c16-1_93198_25408_L_de_1,Fischer Athenäum Taschenbücher - Literaturwisenschaft - Deutsche Romantheorien - Band 2,Reinhold Grimm,AVAILABLE,DE,C16-1,문학
c16-1_65326_25408_L_de_1,Fischer Athenäum Taschenbücher - Literaturwisenschaft - Deutsche Romantheorien - Band 1,Reinhold Grimm,AVAILABLE,DE,C16-1,문학
c16-1_70829_85281_L_de_1,Der deutsche Expressionismus - Formen und Gestalten,"Van den Hoeck, Ruprecht",AVAILABLE,DE,C16-1,문학
c16-1_52323_73899_L_de_1,Der Nussbaum gegenüber vom Laden in dem du dein Brot kaufst. - Roman,Peter Kurzeck,AVAILABLE,DE,C16-1,문학
c16-1_89599_37666_L_de_1,Das Gespensterbuch - mit einem Vorwort von Gustav Meyrink,"August Apel, Friedrich Laun",AVAILABLE,DE,C16-1,문학
c16-1_55866_98258_G_de_1,Mörike,Hans Egon Holthusen,AVAILABLE,DE,C16-1,역사
c16-1_30181_42808_L_en_1,Goethe,Peter Boerner,AVAILABLE,EN,C16-1,문학
c16-1_90612_99563_L_de_1,Thomas Mann,Klaus Schröter,AVAILABLE,DE,C16-1,문학
c16-1_60781_30695_L_de_1,Novalis,Gerhard Schulz,AVAILABLE,DE,C16-1,문학
c16-1_30188_47728_L_de_1,Eichendorff,Paul Stöcklein,AVAILABLE,DE,C16-1,문학
c16-1_50515_28845_L_de_1,Brecht,Marianne Kesting,AVAILABLE,DE,C16-1,문학
c16-1_55389_05025_L_de_1,Stifter,Urban Roedl,AVAILABLE,DE,C16-1,문학
c16-1_23797_30477_L_de_1,Heine,Ludwig Marcuse,AVAILABLE,DE,C16-1,문학
c16-1_96437_52575_G_de_1,Broch,Manfred Durzak,AVAILABLE,DE,C16-1,역사
c16-1_00295_00357_L_de_1,Hermann Hesse,Bernhard Zeller,AVAILABLE,DE,C16-1,문학
c16-1_24596_98258_G_de_1,Rilke,Hans Egon Holthusen,AVAILABLE,DE,C16-1,역사
c16-1_95399_90612_L_de_1,Lotte in Weimar,Thomas Mann,AVAILABLE,DE,C16-1,문학
c16-1_95702_50520_L_de_1,ALS VATERS BART NOCH ROT WAR,Wolfdietrich Schnurre,AVAILABLE,DE,C16-1,문학
c16-1_60250_14807_L_de_1,Materialien zu Bertolt Brechts Schweyk im zweiten Weltkrieg,Herbert Knust,AVAILABLE,DE,C16-1,문학
c16-2_13322_83516_G_de_1,KAFKA - Die Jahre der Entscheidungen 1910-1915,Reiner Stach,AVAILABLE,DE,C16-2,역사
c16-2_87234_83516_L_de_1,KAFKA - Die Jahre der Erkenntnis 1916-1924,Reiner Stach,AVAILABLE,DE,C16-2,문학
c16-2_65799_83516_G_de_1,KAFKA - Die frühen Jahre 1883-1910,Reiner Stach,AVAILABLE,DE,C16-2,역사
c16-2_83167_83516_L_de_1,"Kafka von Tag zu Tag - Dokumentation aller Briefe, Tagebücher und Ereignisse",Reiner Stach,AVAILABLE,DE,C16-2,문학
c16-2_44985_84801_L_de_1,Heinrich von Kleist Ausgewählte Dramen,Heinrich von Kleist,AVAILABLE,DE,C16-2,문학
c16-2_04702_54131_L_de_1,POETIK IN STICHWORTEN,Ivo Braak,AVAILABLE,DE,C16-2,문학
c16-2_39020_12684_L_en_1,CONTRARIES - Studies in German Literature,Michael Hamburger,AVAILABLE,EN,C16-2,문학
c16-2_70848_74611_L_de_1,Deutsche Dichter der Moderne,Benno von Wiese,AVAILABLE,DE,C16-2,문학
c16-2_01877_00643_G_de_1,INTERPRETATIONEN 1 - DEUTSCHE LYRIK VON WECKHERLIN BIS BENN,Jost Schillemeit,AVAILABLE,DE,C16-2,역사
c16-2_83568_00643_L_de_1,INTERPRETATIONEN 4 - DEUTSCHE ERZÄHLUNGEN VON WIELAND BIS KAFKA,Jost Schillemeit,AVAILABLE,DE,C16-2,문학
c16-2_19338_30162_L_de_1,ÜBER DEN TAG HINAUS - KRITISCHE BETRACHTUNGEN,Julius Bab,AVAILABLE,DE,C16-2,문학
c16-2_41447_33324_L_en_1,AN EXEMPLARY LIFE,Siegfried Lenz,AVAILABLE,EN,C16-2,문학
c16-2_17957_12020_G_de_1,Große Gespräche - AUS GEISTESGESCHICHTE UND WELTPOLITIK,Louis Biancolli,AVAILABLE,DE,C16-2,역사
c16-2_11450_95067_G_de_1,Deutsche Kulturgeschichte der letzten hundert Jahre,"Ernst Johann, Jörg Junker",AVAILABLE,DE,C16-2,역사
c16-2_54239_95481_L_de_1,Daten deutscher Dichtung - Chronologischer Abriß der deutschen Literaturgeschichte Band I Von den Anfängen bis zur Romantik,H. A. und E. Frenzel,AVAILABLE,DE,C16-2,문학
c16-2_14673_95481_L_de_1,Daten deutscher Dichtung - Chronologischer Abriß der deutschen Literaturgeschichte Band II Vom Biedermeier bis zur Gegenwart,H. A. und E. Frenzel,AVAILABLE,DE,C16-2,문학
c16-2_23625_20458_L_de_1,Geschichte der deutschen Dichtung,FRICKE / KLOTZ,AVAILABLE,DE,C16-2,문학
c16-2_69790_72038_L_de_1,Deutsche Literaturgeschichte,Fritz Martini,AVAILABLE,DE,C16-2,문학
c16-2_92235_15537_L_de_1,Jugenddramen - Die Räuber · Kabale und Liebe · Don Carlos,SCHILLER,AVAILABLE,DE,C16-2,문학
c16-2_33546_76347_L_de_1,PEN,Erdmann,AVAILABLE,DE,C16-2,문학
c16-2_69360_99916_L_de_1,Gottfried Keller: life and works,J. M. LINDSAY,AVAILABLE,DE,C16-2,문학
c16-2_96117_47934_L_kr_1,完譯(완역) 나의 鬪爭(투쟁) / Mein Kampf,아돌푸 히틀러,AVAILABLE,KR,C16-2,문학
c16-4_60568_32790_G_de_1,Tatsachen über Deutschland,Societätsverlag,AVAILABLE,DE,C16-4,역사
c17-1_99135_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 79.Band 1.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_65798_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 79.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_10493_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 79.Band 3./4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_34276_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 80.Band 1.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_00869_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 80.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_68860_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 80.Band 3.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_26773_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 80.Band 4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_15055_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 81.Band 1.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_64409_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 81.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_40546_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 81.Band 3.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_27771_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 81.Band 4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_99958_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 82.Band 1.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_22823_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 82.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_56042_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 75.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_93156_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 75.Band 3.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_96935_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 75.Band 4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_71676_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 76.Band 1./2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_81280_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 76.Band 3./4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_21489_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 77.Band 1.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_73435_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 77.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_96362_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 77.Band 3.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_53506_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 77.Band 4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_08938_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 78.Band 1.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_39154_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 78.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_31694_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 78.Band 3.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_07804_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 78.Band 4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_70342_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 65.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_43390_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 65.Band 3.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_65711_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 65.Band 4.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_08140_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 66.Band 1.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_45958_43528_L_de_1,Euphorion - Zeitschrift für Literaturgeschichte 66.Band 2.Heft,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_80791_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 67. BAND 3/4. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_37607_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 67. BAND 2. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_61557_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 67. BAND 1. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_42033_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 66. BAND 4. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_70517_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 66. BAND 3. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_92233_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 68. BAND 1. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_62819_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 68. BAND 2. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_25635_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 68. BAND 3. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_50547_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 68. BAND 4. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_58214_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 69. BAND 1. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_93254_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 69. BAND 2. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_44836_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 70. BAND 3. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_43007_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 73. BAND 2. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-1_82561_43528_L_de_1,EUPHORION - ZEITSCHRIFT FÜR LITERATURGESCHICHTE 73. BAND 3. HEFT,"RAINER GRUENTER, ARTHUR HENKEL",AVAILABLE,DE,C17-1,문학
c17-2_00475_55774_L_kr_1,하이네 硏究 (연구),吳漢鏞 (오한용),AVAILABLE,KR,C17-2,문학
c17-2_59188_65500_L_de_1,PROPYLÄEN ≫Was ist das für ein Narr?≪,Thomas Bernhard,AVAILABLE,DE,C17-2,문학
c17-2_54032_50222_L_de_1,Die deutschen Romantiker - 125 Lebensläufe Ein Personenlexikon,Klaus Günzel,AVAILABLE,DE,C17-2,문학
c17-2_51309_18111_L_de_1,Liebe als Passiom - zur Codierung von Intimität,Niklas Luhmann,AVAILABLE,DE,C17-2,문학
c17-2_54067_78381_SZ_de_1,Solidarität -  Von den Grundlagen dauerhaften Friedens,Léon Bourgeois,AVAILABLE,DE,C17-2,사회과학
c17-2_19729_18111_SZ_de_1,Die Kontrolle von Intransparenz - Herausgegeben und mit einem Nachwort von Dirk Baecker,Niklas Luhmann,AVAILABLE,DE,C17-2,사회과학
c17-2_85349_64908_SZ_de_1,Theorie und Praxis - Sozialphilosophische Studien,Jürgen Habermas,AVAILABLE,DE,C17-2,사회과학
c17-2_11072_64908_SZ_de_1,Die Zukunft der menschlichen Natur Auf dem Weg zu einer liberalen Eugenik?,Jürgen Habermas,AVAILABLE,DE,C17-2,사회과학
c17-2_84916_19956_L_de_1,Die nackte Wahrheit,Hans Blumenberg,AVAILABLE,DE,C17-2,문학
c17-2_90560_98445_L_de_1,Enzyklopädie der Philosophischen Wissenschaften Ⅰ,G. W. F. Hegel,AVAILABLE,DE,C17-2,문학
c17-2_11286_18111_SZ_de_1,Soziale Systeme - Grundriß einer allgemeinen Theorie,Niklas Luhmann,AVAILABLE,DE,C17-2,사회과학
c17-2_50203_64908_L_de_1,Erkenntnis und Interesse - Mit einem neuen Nachwort,Jürgen Habermas,AVAILABLE,DE,C17-2,문학
c17-2_58013_58394_L_de_1,Lexikon Theologie - Hundert Grundbegriffe,"Alf Christophersen, Stefan Jordan",AVAILABLE,DE,C17-2,문학
c17-2_08221_39857_SP_de_1,Über Sprache überhaupt und über die Sprache des Menschen,Walter Benjamin,AVAILABLE,DE,C17-2,어학
c17-2_90938_03303_SZ_de_1,Grundbegriffe der Philosophie,"Stefan Jordan, Christian Nimtz",AVAILABLE,DE,C17-2,사회과학
